RUMYANTSEVA;VALENTINA;Basic;FB; 384294406;3618;1814
SOMOVA;STEFANIYA;Basic;KE; 463178453;3622;1815
SOMOVA;STEFANIYA;Elite+;DT; 223858560;3622;1815
SOMOVA;STEFANIYA;Elite+;SU; 152909411;3622;1815
SOMOVA;STEFANIYA;Basic;FB; 568758104;3622;1815
RAKOV;IL'YA;Elite;DT; 23234930;3624;1816
TIKHONOVA;EVELINA;Basic;DT; 53714889;3625;1817
TIKHONOVA;EVELINA;Basic;FB; 99517918;3625;1817
TIKHONOVA;EVELINA;Elite;SU; 680236570;3625;1817
ROMANOVA;MARIYA;Elite+;FB; 309268391;3628;1818
SERGEEV;DAVID;Elite;SU; 734208275;3631;1819
SHIRYAEVA;ANNA;Elite;FB; 243114394;3637;1820
VORONTSOVA;EL'VIRA;Elite;KE; 300707470;3640;1822
IVANOVA;YAROSLAVA;Basic;FB; 907649539;3641;1823
AGEEV;KIRILL;Elite+;SU; 940986525;3646;1824
GLADKOV;LEONID;Basic;DT; 591571580;3647;1825
FETISOV;MAXIM;Elite;FB; 198333554;3648;1826
PETUKHOVA;EL'VIRA;Elite;KE; 628880239;3651;1827
PETUKHOVA;EL'VIRA;Elite;FB; 128329710;3651;1827
PETUKHOVA;EL'VIRA;Basic;DT; 710413369;3651;1827
KOLESNIKOV;DANIEL';Elite+;DT; 246358830;3656;1828
BASOV;VADIM;Elite+;DT; 645455925;3658;1829
KRAVTSOVA;REGINA;Elite;DT; 24339327;3660;1830
STOLYAROV;VLADIMIR;Elite;SU; 839788451;3662;1831
IGNATOV;MIRON;Basic;DT; 748503735;3663;1832
D'YAKOVA;AMINA;Elite+;KE; 702521672;3668;1834
D'YAKOVA;AMINA;Basic;FB; 743338666;3668;1834
D'YAKOVA;AMINA;Elite;SU; 217124720;3668;1834
ANOKHIN;ROSTISLAV;Elite+;DT; 629666379;3670;1835
DEM'YANOV;DENIS;Elite;KE; 521034881;3672;1836
KRYLOV;RINAT;Elite;SU; 272437595;3674;1837
ABRAMOV;ROMAN;Elite+;FB; 787558415;3677;1838
ABRAMOV;ROMAN;Basic;SU; 884727284;3677;1838
TKACHEVA;ANNA;Elite;DT; 111527290;3678;1839
TSVETKOV;IGNAT;Elite+;SU; 680932570;3680;1840
CHERNOVA;XENIYA;Basic;SU; 407776387;3681;1841
CHERNOVA;XENIYA;Elite+;KE; 824889949;3681;1841
KOCHERGINA;ADELINA;Elite+;FB; 101083982;3685;1842
KRASNOVA;AMINA;Elite;FB; 781363040;3688;1843
RODIN;DEMID;Elite+;KE; 228629566;3689;1844
CHERNYSHEV;DAVID;Elite+;SU; 94671986;3690;1845
CHERNYSHEV;DAVID;Basic;FB; 275033240;3690;1845
CHERNYSHEV;DAVID;Basic;KE; 702189372;3690;1845
DOROKHOV;DEMID;Elite+;SU; 220163957;3691;1846
POPOV;TIMUR;Basic;SU; 906481171;3695;1847
POPOV;TIMUR;Elite+;DT; 27328586;3695;1847
POPOV;TIMUR;Elite+;FB; 489091583;3695;1847
GUSHCHINA;OLESYA;Elite;KE; 418720059;3696;1848
GUSHCHINA;OLESYA;Basic;SU; 761958323;3696;1848
GUSHCHINA;OLESYA;Elite+;DT; 492051748;3696;1848
ALEXEEVA;ADELINA;Basic;DT; 436531058;3697;1849
MURATOV;ARTUR;Elite+;DT; 544864720;3698;1850
LATYSHEV;DAVID;Elite;KE; 457226153;3704;1851
LATYSHEV;DAVID;Elite;SU; 468155538;3704;1851
LATYSHEV;DAVID;Basic;FB; 182992588;3704;1851
KHOKHLOVA;AMALIYA;Elite;DT; 948647048;3705;1852
RUBTSOV;SAVVA;Basic;DT; 334843025;3706;1853
EVDOKIMOVA;ZARINA;Basic;SU; 507309808;3707;1854
TROFIMOV;NIKITA;Elite+;FB; 228705296;3708;1855
TROFIMOV;NIKITA;Elite;DT; 481567237;3708;1855
GONCHAROV;VLAD;Basic;FB; 302590398;3711;1856
LUKINA;ESENIYA;Elite+;DT; 270342927;3714;1858
AXENOV;SAVELIY;Elite;KE; 396908286;3717;1860
AXENOV;SAVELIY;Elite;DT; 65955384;3717;1860
SAFONOV;GEORGIY;Elite;DT; 545168455;3720;1861
STOLYAROV;DANILA;Elite;SU; 195806351;3722;1862
SIDOROVA;MILANA;Basic;KE; 180271664;3724;1864
SIDOROVA;MILANA;Elite+;SU; 988892034;3724;1864
KORNEVA;MIROSLAVA;Basic;DT; 131241703;3726;1865
KOSHELEVA;AMINA;Basic;FB; 355972944;3727;1866
KOSHELEVA;AMINA;Elite+;DT; 256500934;3727;1866
SIMONOVA;NATALIYA;Elite+;KE; 827130479;3736;1867
SHCHERBAKOV;ALEXANDR;Elite+;SU; 488036187;3737;1868
VLASOVA;SOF'YA;Basic;SU; 393851917;3738;1869
NIKOL'SKAYA;YAROSLAVA;Basic;FB; 226410212;3740;1870
EFREMOVA;LYUBOV';Elite+;DT; 72801486;3741;1871
LYKOVA;EVGENIYA;Basic;SU; 427635970;3742;1872
LYKOVA;EVGENIYA;Elite;KE; 686309363;3742;1872
TARASOV;BORIS;Basic;FB; 70467767;3743;1873
TARASOV;BORIS;Basic;SU; 556158877;3743;1873
KRYLOVA;AMALIYA;Basic;FB; 574298339;3744;1874
KARPOVA;VLADISLAVA;Basic;DT; 381819939;3746;1875
KARPOVA;VLADISLAVA;Basic;KE; 327717663;3746;1875
KARPOVA;VLADISLAVA;Elite+;SU; 655878054;3746;1875
KARPOVA;VLADISLAVA;Elite;FB; 486914083;3746;1875
BULGAKOVA;VIKTORIYA;Basic;FB; 291465545;3747;1876
VDOVIN;SAVELIY;Elite;KE; 573071938;3751;1877
VDOVIN;SAVELIY;Elite;FB; 564800750;3751;1877
SHUVALOVA;AMALIYA;Elite;DT; 955615132;3752;1878
MALYSHEVA;ESENIYA;Elite;FB; 16076021;3754;1879
ZIMIN;DANIEL';Elite+;FB; 938382636;3756;1880
ERMILOVA;VITALINA;Elite;KE; 461462094;3760;1881
ERMILOVA;VITALINA;Elite;FB; 716716865;3760;1881
DAVYDOVA;KARINA;Basic;SU; 91621845;3762;1882
KOLPAKOVA;KARINA;Elite+;KE; 684067785;3763;1883
CHIZHOV;MARSEL';Elite+;SU; 277033055;3767;1884
CHIZHOV;MARSEL';Elite+;FB; 617802886;3767;1884
CHIZHOV;MARSEL';Basic;KE; 754356419;3767;1884
SOMOVA;VALENTINA;Basic;FB; 313270113;3768;1885
GUROV;BOGDAN;Elite;DT; 853423572;3773;1886
GUROV;BOGDAN;Elite+;FB; 761291100;3773;1886
BASOV;ELISEY;Elite+;DT; 464539651;3775;1887
TERENT'EV;VLAD;Basic;KE; 313423384;3782;1888
BELOUSOVA;MAYYA;Elite+;KE; 948040662;3785;1890
BELOUSOVA;MAYYA;Elite+;DT; 578387321;3785;1890
BELOUSOVA;MAYYA;Elite;FB; 654186110;3785;1890
KONDRATOVA;STEFANIYA;Basic;KE; 684476905;3786;1891
ZELENINA;DIANA;Basic;SU; 256724863;3787;1892
KAPUSTIN;YURIY;Basic;DT; 607668417;3788;1893
LAPTEV;PAVEL;Elite+;SU; 273948852;3789;1894
SOBOLEVA;ELENA;Basic;FB; 403869941;3791;1895
SOBOLEVA;ELENA;Elite+;DT; 290476234;3791;1895
RYABININA;ALEXANDRA;Basic;SU; 257023252;3792;1896
ZYKOV;VSEVOLOD;Basic;FB; 948313038;3793;1897
KOMAROV;AMIR;Basic;KE; 486683716;3795;1898
KOMAROV;AMIR;Elite+;DT; 58632813;3795;1898
KONSTANTINOVA;YAROSLAVA;Elite;FB; 276957511;3797;1900
KOROLEV;DAMIR;Elite+;SU; 520581155;3800;1901
KOROLEV;DAMIR;Elite+;KE; 30865532;3800;1901
L'VOVA;IRINA;Elite+;DT; 3382148;3802;1902
PANKRATOV;GRIGORIY;Basic;DT; 897054852;3804;1903
PANKRATOV;GRIGORIY;Basic;KE; 311930717;3804;1903
PAKHOMOV;ANATOLIY;Elite;FB; 741394447;3810;1904
PAKHOMOV;ANATOLIY;Elite+;DT; 751697670;3810;1904
ELISEEV;DEMID;Elite;SU; 546785712;3811;1905
ELISEEV;DEMID;Basic;DT; 903926973;3811;1905
LARIONOVA;VIKTORIYA;Elite+;KE; 927612909;3813;1906
USTINOV;RUSLAN;Elite;KE; 191641575;3816;1907
USTINOV;RUSLAN;Elite+;FB; 677729062;3816;1907
KOPYLOV;DMITRIY;Elite+;SU; 566702352;3817;1908
BALASHOV;DAMIR;Basic;FB; 37321722;3818;1909
BALASHOV;DAMIR;Elite;SU; 214427007;3818;1909
BALASHOV;DAMIR;Basic;KE; 389474100;3818;1909
BALASHOV;DAMIR;Elite;DT; 137620651;3818;1909
ANIKINA;ELIZAVETA;Elite+;DT; 281657285;3821;1910
ANIKINA;ELIZAVETA;Basic;KE; 936714407;3821;1910
UL'YANOVA;MADINA;Basic;KE; 467629939;3822;1911
KOCHETKOVA;KRISTINA;Elite;DT; 781297460;3824;1912
BOCHAROV;AYDAR;Basic;DT; 16469886;3825;1913
FETISOVA;VALERIYA;Elite+;FB; 414214434;3826;1914
FETISOVA;VALERIYA;Elite+;KE; 563350196;3826;1914
FETISOVA;VALERIYA;Elite+;DT; 353016264;3826;1914
SINITSYN;ROMAN;Elite;KE; 976728932;3828;1915
ZYKOV;MARK;Elite+;KE; 375230016;3832;1916
KOMISSAROV;STANISLAV;Basic;DT; 765865314;3833;1917
TIKHOMIROV;NIKITA;Basic;KE; 258945547;3835;1918
KOROLEVA;ZARINA;Elite+;FB; 267713236;3837;1919
NESTEROV;KONSTANTIN;Elite;KE; 398255160;3842;1920
BLOKHINA;ESENIYA;Elite;SU; 400664099;3846;1921
BLOKHINA;ESENIYA;Elite+;FB; 310781472;3846;1921
BLOKHINA;ESENIYA;Elite;KE; 785150630;3846;1921
KUDRYASHOVA;YASMINA;Basic;FB; 42838387;3848;1922
POLYAKOVA;OLESYA;Elite;KE; 857048943;3849;1923
POLYAKOVA;OLESYA;Basic;DT; 191995101;3849;1923
KOZLOVA;VIOLETTA;Basic;FB; 532613511;3850;1924
BUROVA;NATALIYA;Elite+;KE; 696407953;3851;1925
BABUSHKIN;BOGDAN;Elite;KE; 208414877;3852;1926
FEDOTOVA;DAR'YA;Basic;FB; 690492594;3856;1928
KOVALEV;VLADIMIR;Basic;KE; 76149702;3857;1929
KOVALEV;VLADIMIR;Elite+;DT; 137755591;3857;1929
KOVALEV;VLADIMIR;Elite+;FB; 184193155;3857;1929
GORLOV;SAVVA;Basic;SU; 488003237;3858;1930
SAMOYLOVA;NADEZHDA;Basic;SU; 551404120;3860;1931
SHCHEGLOV;RUSTAM;Basic;FB; 150161316;3861;1932
MATVEEVA;UL'YANA;Elite;FB; 714970174;3868;1934
MATVEEVA;UL'YANA;Elite+;SU; 803651582;3868;1934
MATVEEVA;UL'YANA;Elite;KE; 340550037;3868;1934
KOMAROV;KIRILL;Elite;SU; 156527490;3872;1935
KOMAROV;KIRILL;Elite+;DT; 489139711;3872;1935
KOMAROV;KIRILL;Basic;FB; 990240424;3872;1935
DOLGOVA;NATAL'YA;Elite+;DT; 507276425;3873;1936
KOL'TSOVA;OLESYA;Elite+;SU; 867133787;3875;1937
KOCHETOV;EMIL';Basic;DT; 752828389;3878;1938
MASLOV;VIKTOR;Elite;FB; 471150923;3879;1939
BLOKHINA;SAMIRA;Basic;SU; 755690019;3881;1940
BLOKHINA;SAMIRA;Elite;DT; 772351643;3881;1940
GOLIKOVA;MELANIYA;Elite;KE; 352525702;3882;1941
GOLIKOVA;MELANIYA;Basic;SU; 68710248;3882;1941
TEREKHOV;DANILA;Basic;FB; 576734155;3885;1942
POKROVSKIYA;ZLATA;Elite+;DT; 724148237;3888;1943
CHISTYAKOVA;OL'GA;Basic;DT; 102409729;3889;1944
IZMAYLOV;TIMOFEY;Elite;DT; 678357639;3895;1947
GORLOVA;OXANA;Elite+;DT; 153739351;3896;1948
BLINOVA;VIOLETTA;Elite+;SU; 598085102;3897;1949
ALEKHIN;GRIGORIY;Basic;SU; 120168619;3898;1950
KAZANTSEV;YAROSLAV;Elite+;DT; 114602869;3901;1952
GORYACHEVA;NELLI;Basic;FB; 535821841;3905;1953
DOROFEEVA;MARINA;Elite;FB; 945557996;3906;1954
DOROFEEVA;MARINA;Elite;DT; 678229536;3906;1954
GOLOVIN;DAVID;Elite;SU; 390833677;3907;1955
GOLOVIN;DAVID;Elite+;KE; 459505205;3907;1955
KOVALEVA;ZLATA;Elite+;KE; 356541314;3909;1956
MIRONOVA;LYUDMILA;Elite;SU; 314826231;3910;1957
GORLOV;VLAD;Elite+;SU; 337953223;3911;1958
GORLOV;VLAD;Elite+;DT; 402859725;3911;1958
PIROGOV;RADMIR;Elite;FB; 752255509;3912;1959
SAVINA;ANGELINA;Elite+;FB; 581206149;3916;1960
VOROB'EV;KONSTANTIN;Elite+;KE; 602352296;3918;1961
KAPUSTINA;VASILINA;Basic;KE; 275359008;3920;1962
KAPUSTINA;VASILINA;Elite;FB; 49534899;3920;1962
KAPUSTINA;VASILINA;Basic;DT; 405281126;3920;1962
SHCHEGLOV;DAVID;Elite+;SU; 700101400;3921;1963
NOSOV;PLATON;Basic;DT; 377535552;3923;1964
LAVROV;GEORGIY;Elite;SU; 606010345;3925;1966
LATYSHEVA;NELLI;Elite;KE; 796514264;3926;1967
FADEEV;GORDEY;Elite;SU; 91622866;3929;1968
ELIZAROV;MARSEL';Elite;FB; 219739119;3930;1969
SIMONOV;IGOR';Elite+;SU; 161429590;3931;1970
KOSAREV;SERGEY;Elite+;DT; 467784024;3933;1971
SEMIN;RUSTAM;Basic;SU; 398961533;3935;1972
NOSKOV;BOGDAN;Basic;KE; 172893317;3938;1973
NOSKOV;BOGDAN;Elite+;SU; 273736928;3938;1973
NOSKOV;BOGDAN;Elite+;DT; 558647180;3938;1973
NOSKOV;BOGDAN;Elite+;FB; 700417385;3938;1973
SHIRYAEV;ODISSEY;Basic;DT; 405504076;3940;1974
SHIRYAEV;ODISSEY;Elite;KE; 360067387;3940;1974
VASIL'EVA;LYUDMILA;Basic;KE; 949880444;3941;1975
DEMENT'EVA;MIROSLAVA;Elite+;KE; 391660842;3943;1977
KIREEV;PETR;Elite+;KE; 218357339;3948;1979
MARKOVA;TAISIYA;Elite;SU; 397397342;3953;1980
SITNIKOVA;MAR'YANA;Elite;KE; 726666136;3954;1981
GALKINA;EL'MIRA;Basic;KE; 189184698;3955;1982
KORNEEVA;ARINA;Basic;KE; 269666530;3958;1984
KORNEEVA;ARINA;Basic;DT; 358166822;3958;1984
KORNEEVA;ARINA;Elite+;FB; 657574931;3958;1984
AKIMOV;FEDOR;Elite;FB; 349091495;3960;1985
GLADKOVA;MAR'YANA;Elite;KE; 814429203;3961;1986
GLADKOVA;MAR'YANA;Basic;SU; 345414672;3961;1986
GLADKOVA;MAR'YANA;Basic;DT; 576646734;3961;1986
ZHAROV;SAMIR;Elite;KE; 873371670;3968;1987
PAVLOVA;AGATA;Basic;KE; 28649677;3971;1988
ERMAKOV;DEMID;Elite+;KE; 843195838;3977;1990
OSTROVSKIY;TAMERLAN;Elite+;DT; 66385670;3978;1991
KORCHAGINA;DAR'YA;Elite+;DT; 772103156;3979;1992
KORCHAGINA;DAR'YA;Basic;KE; 934008715;3979;1992
KORCHAGINA;DAR'YA;Elite;SU; 787527336;3979;1992
KORCHAGINA;DAR'YA;Elite+;FB; 415828045;3979;1992
BELYAEVA;XENIYA;Basic;DT; 193914435;3981;1993
POKROVSKIY;LEV;Elite;FB; 88328037;3982;1994
POKROVSKIY;LEV;Elite+;KE; 33107313;3982;1994
POKROVSKIY;LEV;Elite+;SU; 133057885;3982;1994
POKROVSKIY;LEV;Elite+;DT; 703555618;3982;1994
BIRYUKOV;EMIL';Basic;FB; 599079806;3984;1995
GOLOVIN;RODION;Elite+;SU; 123568437;3989;1997
MERKULOV;PLATON;Elite+;DT; 533120475;3994;1999
MERKULOV;PLATON;Basic;SU; 912813480;3994;1999
KNYAZEV;ELISEY;Basic;DT; 414876489;3995;2000
KNYAZEV;ELISEY;Basic;SU; 784572347;3995;2000
KNYAZEV;ELISEY;Elite+;FB; 673773169;3995;2000
KNYAZEV;ELISEY;Elite+;KE; 379575744;3995;2000
TROSHIN;ANATOLIY;Basic;KE; 738146544;3996;2001
AXENOV;AMIR;Basic;KE; 118431862;4004;2004
NECHAEVA;VALERIYA;Basic;KE; 964009363;4007;2006
NECHAEVA;VALERIYA;Basic;DT; 587662137;4007;2006
FEDOSEEVA;YULIANA;Elite;DT; 174349341;4009;2008
FEDOSEEVA;YULIANA;Elite+;KE; 685312809;4009;2008
SAVITSKIY;ALEXEY;Basic;FB; 762320270;4018;2009
SUVOROVA;MARIYA;Basic;DT; 65840835;4032;2012
ZELENINA;ALISA;Elite+;FB; 322991713;4033;2013
ZELENINA;ALISA;Elite+;SU; 805363487;4033;2013
ZELENINA;ALISA;Elite+;KE; 755827163;4033;2013
ANOKHINA;MILANA;Elite+;FB; 723271895;4034;2014
MIRONOVA;KIRA;Elite;KE; 496463506;4035;2015
BOL'SHAKOV;ALEXEY;Elite;DT; 180180701;4038;2016
SUKHOVA;KARINA;Elite;FB; 872917383;4040;2018
SUKHOVA;KARINA;Basic;KE; 24134694;4040;2018
NEKRASOV;VASILIY;Basic;KE; 778195942;4048;2019
KAZANTSEVA;VERA;Elite;SU; 626139249;4055;2020
KAZANTSEVA;VERA;Basic;DT; 603446194;4055;2020
UL'YANOV;DENIS;Elite+;KE; 619531432;4056;2021
KOCHETOV;GEORGIY;Basic;SU; 56569283;4058;2023
VISHNEVSKIY;TIKHON;Elite;KE; 982078329;4061;2024
KOROTKOVA;VALENTINA;Basic;SU; 383257262;4062;2025
ROZANOV;ARTEM;Basic;FB; 107315914;4063;2026
TRET'YAKOVA;LIDIYA;Basic;FB; 84535246;4065;2027
STEPANOVA;OXANA;Basic;FB; 830932446;4066;2028
STEPANOVA;OXANA;Elite+;DT; 558378507;4066;2028
STEPANOVA;OXANA;Basic;KE; 895372185;4066;2028
SPIRIDONOVA;VALERIYA;Basic;DT; 502953442;4068;2029
SIMONOVA;LIANA;Basic;SU; 972090541;4070;2030
SIMONOVA;LIANA;Elite;DT; 953457346;4070;2030
PUGACHEVA;EVELINA;Basic;FB; 892781744;4071;2031
PUGACHEVA;EVELINA;Elite;DT; 218367880;4071;2031
PUGACHEVA;EVELINA;Basic;SU; 129783857;4071;2031
PUGACHEVA;EVELINA;Elite;KE; 988374226;4071;2031
EVSEEV;EGOR;Elite+;DT; 239660485;4073;2032
UVAROVA;OL'GA;Elite+;DT; 83373612;4074;2033
UVAROVA;OL'GA;Elite;KE; 472941901;4074;2033
UVAROVA;OL'GA;Elite;SU; 990771755;4074;2033
UVAROVA;OL'GA;Elite;FB; 253396179;4074;2033
ANDRIANOV;IL'DAR;Basic;DT; 571614221;4077;2035
ANDRIANOV;IL'DAR;Elite;KE; 823029796;4077;2035
ANDRIANOV;IL'DAR;Basic;SU; 168461521;4077;2035
ANDRIANOV;IL'DAR;Elite;FB; 359652367;4077;2035
GULYAEV;ALEXEY;Elite+;FB; 412791943;4079;2036
MALAKHOVA;OL'GA;Basic;DT; 448159773;4081;2037
MALAKHOVA;OL'GA;Elite;SU; 754764416;4081;2037
MALAKHOVA;OL'GA;Basic;KE; 646751062;4081;2037
GUSEV;IGOR';Basic;SU; 490990620;4083;2038
GUSEV;IGOR';Basic;FB; 242323372;4083;2038
KULAGINA;KIRA;Elite;SU; 960484631;4087;2039
KULAGINA;KIRA;Elite;DT; 193609791;4087;2039
KULAGINA;KIRA;Basic;KE; 815334812;4087;2039
LEVINA;ANGELINA;Basic;SU; 869430223;4088;2040
BARANOV;NIKOLAY;Elite+;FB; 819334074;4093;2041
BARANOV;NIKOLAY;Elite+;DT; 171207080;4093;2041
ZAYTSEV;OLEG;Elite;DT; 617040302;4094;2042
GORELOV;AMIR;Elite+;SU; 746907210;4095;2043
OKULOVA;MARIYA;Basic;SU; 133244126;4097;2044
OKULOVA;MARIYA;Basic;FB; 956580805;4097;2044
OKULOVA;MARIYA;Elite;KE; 429633677;4097;2044
KORSHUNOV;EDUARD;Basic;FB; 201043686;4098;2045
KORSHUNOV;EDUARD;Basic;SU; 433806829;4098;2045
SHMELEVA;MIROSLAVA;Elite;KE; 797129469;4106;2047
VINOKUROV;MARSEL';Elite;FB; 690721054;4107;2048
SOBOLEVA;TAMARA;Elite+;KE; 889369303;4110;2049
SOBOLEVA;TAMARA;Elite+;SU; 476412063;4110;2049
KOLOSOVA;VIKTORIYA;Basic;SU; 786551910;4111;2050
KOLOSOVA;VIKTORIYA;Elite+;KE; 656973975;4111;2050
KOLOSOVA;VIKTORIYA;Basic;FB; 178475321;4111;2050
USPENSKAYA;REGINA;Elite+;SU; 524755704;4113;2051
MERKULOV;STANISLAV;Basic;KE; 94494357;4117;2052
POPOVA;VASILINA;Elite+;KE; 101456246;4120;2053
POPOVA;VASILINA;Elite;DT; 115561329;4120;2053
POPOVA;VASILINA;Elite;FB; 676122920;4120;2053
KIREEV;PAVEL;Elite+;DT; 114006484;4123;2054
KIREEV;PAVEL;Basic;FB; 745956904;4123;2054
KIREEV;PAVEL;Elite+;KE; 840080129;4123;2054
KALININA;ELIZAVETA;Elite;FB; 177869964;4127;2055
KALININA;ELIZAVETA;Elite;SU; 142168299;4127;2055
TITOVA;VARVARA;Elite;KE; 206927131;4129;2056
KOPYLOV;DANIL;Basic;FB; 995479710;4130;2057
BEREZIN;VASILIY;Elite;DT; 892457641;4131;2058
PIMENOVA;TAISIYA;Elite;DT; 404961070;4132;2059
TITOVA;VLADA;Elite+;FB; 805567511;4137;2060
TITOVA;VLADA;Basic;KE; 401654844;4137;2060
ANISIMOV;SVYATOSLAV;Elite+;FB; 831947952;4139;2061
ZLOBIN;DEMID;Basic;FB; 894218330;4140;2062
GORELOVA;XENIYA;Elite;FB; 406543878;4141;2063
SNEGIREV;DANILA;Elite;DT; 593036761;4145;2064
NEKRASOV;FILIPP;Elite+;KE; 632626302;4153;2065
NEKRASOV;FILIPP;Elite+;FB; 838754336;4153;2065
NEKRASOV;FILIPP;Basic;DT; 697227055;4153;2065
KALININA;EL'VIRA;Elite+;DT; 137086540;4155;2066
KALININA;EL'VIRA;Elite+;SU; 374303943;4155;2066
KALININA;EL'VIRA;Elite+;FB; 533029350;4155;2066
LAPTEV;DANIEL';Elite+;KE; 239297434;4158;2067
LAPTEV;DANIEL';Elite;DT; 53591447;4158;2067
GRISHIN;SAMIR;Basic;FB; 556757449;4159;2068
SAZONOVA;AMALIYA;Elite;FB; 47735329;4164;2069
SAZONOVA;AMALIYA;Elite+;DT; 417773031;4164;2069
DAVYDOV;VLADIMIR;Elite+;KE; 283616556;4172;2071
MARKOVA;OLESYA;Elite;KE; 476068235;4173;2072
MARKOVA;OLESYA;Basic;DT; 437156953;4173;2072
IVANOV;EDUARD;Elite;KE; 690569792;4175;2073
SEVAST'YANOVA;ANNA;Basic;SU; 437264432;4181;2074
SAVITSKIY;RAMIL';Elite;FB; 710436755;4182;2075
ANAN'EV;BOGDAN;Elite;KE; 311843499;4183;2076
ANAN'EV;BOGDAN;Elite+;DT; 741127422;4183;2076
ZINOV'EV;TIMUR;Elite+;SU; 162436095;4184;2077
ZINOV'EV;TIMUR;Elite+;DT; 871782848;4184;2077
KAZAKOV;MARSEL';Basic;SU; 345189944;4187;2078
DUBOV;BOGDAN;Basic;FB; 742548147;4189;2080
DUBOV;BOGDAN;Elite;DT; 734161141;4189;2080
RODINA;ANTONINA;Elite;FB; 793815668;4190;2081
KIRILLOVA;SOF'YA;Elite+;DT; 894328944;4193;2082
FEDOROVA;EKATERINA;Elite+;FB; 384976654;4194;2083
FEDOROVA;EKATERINA;Basic;KE; 478384885;4194;2083
KAS'YANOV;EMIL';Elite;KE; 791161882;4195;2084
GULYAEVA;MILANA;Elite;DT; 894004006;4196;2085
KOZYREVA;KIRA;Elite;SU; 798000213;4198;2086
KOZYREVA;KIRA;Elite;FB; 633885030;4198;2086
KOZYREVA;KIRA;Elite+;DT; 856381423;4198;2086
KOZYREVA;KIRA;Elite;KE; 583168006;4198;2086
LAPTEVA;TAT'YANA;Basic;KE; 349771756;4201;2087
LAPTEVA;TAT'YANA;Elite+;FB; 548947003;4201;2087
LAPTEVA;TAT'YANA;Basic;SU; 59242217;4201;2087
LAPTEVA;TAT'YANA;Basic;DT; 419766371;4201;2087
BOLDYREV;DANIEL';Elite+;SU; 248008864;4204;2088
BOLDYREV;DANIEL';Basic;DT; 213150605;4204;2088
SUSLOV;AYDAR;Basic;KE; 254704921;4205;2089
EROFEEV;AYDAR;Elite+;SU; 464086212;4211;2090
KUKUSHKIN;KONSTANTIN;Basic;DT; 537475471;4212;2091
SMIRNOV;MIKHAIL;Basic;DT; 803718983;4214;2092
ANDRIANOV;ROMAN;Elite+;SU; 605591132;4217;2093
ANDRIANOV;ROMAN;Elite+;KE; 621743489;4217;2093
PARAMONOV;IGOR';Elite;FB; 149729553;4219;2095
PLATONOV;ARTUR;Basic;KE; 876119441;4220;2096
VASIL'EVA;OXANA;Elite;FB; 853160348;4221;2097
MIKHEEV;OLEG;Basic;KE; 514466331;4225;2098
MIKHEEV;OLEG;Basic;DT; 731186455;4225;2098
VESHNYAKOV;AMIR;Elite+;FB; 964223149;4227;2099
SUKHOV;ROMAN;Elite;SU; 848954427;4228;2100
SUKHOV;ROMAN;Basic;KE; 561070769;4228;2100
MUKHIN;RUSTAM;Elite+;FB; 988695910;4232;2101
KRUGLOV;RAMIL';Elite;FB; 141929538;4236;2103
KRUGLOV;RAMIL';Elite;KE; 189694571;4236;2103
KRUGLOV;RAMIL';Basic;DT; 254525756;4236;2103
UTKIN;ARTUR;Elite+;KE; 79762445;4237;2104
UTKIN;ARTUR;Elite;SU; 551673574;4237;2104
UTKIN;ARTUR;Elite+;DT; 397103289;4237;2104
ZYKOV;DAVID;Elite;FB; 86223429;4239;2105
ANOKHINA;ALLA;Elite+;SU; 447544734;4242;2106
POLIKARPOVA;KIRA;Elite;DT; 566676332;4246;2107
ZHAROVA;ESENIYA;Elite+;SU; 287393252;4249;2108
SEDOV;VALERIY;Elite;KE; 260248054;4250;2109
SEDOV;VALERIY;Elite+;FB; 174112403;4250;2109
SEDOV;VALERIY;Elite;DT; 401129345;4250;2109
BOCHAROV;NIKITA;Elite;KE; 175809122;4251;2110
BOCHAROV;NIKITA;Basic;DT; 702757786;4251;2110
BOCHAROV;NIKITA;Elite;FB; 29534129;4251;2110
POLYAKOVA;ANNA;Elite;SU; 845781932;4253;2111
CHISTYAKOV;TIMOFEY;Elite;SU; 531644417;4255;2112
LOGINOV;MARSEL';Basic;FB; 442876177;4256;2113
LOGINOV;MARSEL';Elite;SU; 78230717;4256;2113
LOGINOV;MARSEL';Elite+;DT; 183572635;4256;2113
USTINOV;VADIM;Elite+;DT; 104638052;4263;2116
USTINOV;VADIM;Elite;FB; 194607210;4263;2116
USTINOV;VADIM;Basic;SU; 819254040;4263;2116
KIRILLOVA;MARIYA;Elite;KE; 251675191;4264;2117
ZINOV'EVA;TAISIYA;Elite;DT; 567090403;4266;2118
ZINOV'EVA;TAISIYA;Elite;FB; 969286732;4266;2118
ZINOV'EVA;TAISIYA;Elite+;KE; 842948691;4266;2118
ZINOV'EVA;TAISIYA;Elite;SU; 758359217;4266;2118
ZHUKOV;ROMAN;Elite;SU; 679631030;4268;2119
ZHUKOV;ROMAN;Basic;FB; 435390920;4268;2119
ZHUKOV;ROMAN;Elite;DT; 432165532;4268;2119
ZHUKOV;ROMAN;Basic;KE; 119037363;4268;2119
SHAPOSHNIKOV;RAMIL';Elite+;FB; 532996118;4269;2120
PIROGOV;LEONID;Elite;DT; 299359460;4270;2121
